text,label
mau thi giong hinh nhug hog dep nhu hihnoi chug chi dc 50 phan tram trog hih thui,NEG
trường thiếu sự chuyên nghiệp trong việc giải quyết các vấn đề của sinh viên,NEG
nhung ma mac ban dep,NEU
nhiều lúc buồn đến nỗi coi những vid thế này đéo thể cười nỗi,NEG
hơi mất thời gian của khách hàng,NEG
anh bạn rất trí tuệ và luôn cống hiến cho công việc đồng đội của mình,POS
shop ơi nữa gói vô cái thùng cứng cứng nha giao hàng rách hết r,NEG
sao mày không viết nhanh lên mày lấy tay chặn làm gì có giúp mày tốt hơn không hả ?,NEG
nghe lần 3 đéo thấy hay,NEG
hợp với giá tiền,POS
đóng học phí tại trường rất thuận tiện và nhanh chóng,POS
rat hai long shop phục vụ rất tốt,POS
chất lượng sản phẩm tạm được so với giá áo không lên dáng cũng ko ôm đc hết quả nhìn cứ bị bè bè ra,NEG
nhất đinh sẽ ủng hộ shop thường,POS
chiều ngang áo tầm 2 gang tay rưỡi 1m58 nặng 42kg mặc hơi bị rộng xém tý là rộng lố,NEG
giao sai màu rồi,NEG
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh mình 45 kg sezi l hoi to,POS
giáo trình giúp các em phát triển khả năng phân tích và quản lý thông tin tốt,POS
chần chừ trong thay đổi chương trình học cũng như không có sự chuẩn bị kỹ lưỡng,NEG
vải hơi mỏng ko đẹp lam,NEG
chương trình giáo dục giúp tôi có được cái nhìn tổng quan và chi tiết hơn về ngành học,POS
vai áo bên lớn bên nhỏ,NEG
sản phẩm các khớp nối ở chân đứng thì tớ cảm thấy chút ọp ẹp nhưng vẫn hãi lòng,POS
chán đời các thanh niên dơ nhục chứ hay ho đéo gì,NEG
shop tư vấn size s tưởng bé mà vẫn thoải mái lắm luôn,NEG
giao k đúng màu có 1cái giao size nhỏ hơn k dùng đc,NEG
kinh dị vãi,NEG
chất lượng rất cùi nhầy,NEG
giao 2 cái đen trắng,NEG
shop ko cho đổi hàng,NEG
có ai ngu như tao không đơn phương con nhỏ cạnh nhà 4 năm mặc dù nó ngồi chung bàn với tao suốt mấy năm cấp 3 :,NEG
cảm ơn các anh chị báo chí phóng viên đã đưa tin mong cơ quan chức năng hãy làm thật nghiêm thật mạnh tay vụ này đến khổ mấy đứa nhỏ mưa rét thế này càng nghĩ càng tức,NEG
nghe ức chế vãi lồn nhỉ dume mẹ bọn con trai,NEG
giày đẹpêmmềm cơ mà giày bị buộc bằng dây nên hơi mất form,POS
hàng vải mịn mặc rất êm màu sắc đẹp y hình !,POS
anh ấy là một người đồng đội tuyệt vời chịu khó và luôn nỗ lực hết mình,POS
các khu vực học ngoại ngữ được bố trí thuận tiện cho sinh viên học tập các ngôn ngữ khác nhau,POS
tôi cảm thấy chương trình học của trường giúp tôi trở thành một người tự học và phát triển bản thân,POS
sản phẩm tốt phù hợp với giá tiền,POS
coi ảnh này nổi cả gai ốc,NEG
tạm đc,POS
"Sao mình thấy nhiều bạn kêu em này pin yếu mà sao mình dùng thấy thời gian dùng cũng bằng Lumina 920. Như vậy là chấp nhận được rồi. Nhìn chỉ số pin của 102p là 1150ma thì cảm giác vậy thôi, chứ Lumina 920 của mình pin 2000ma cũng chỉ sài được bằng 102p.",POS
Asus máy ngon quá rồi sao không hỗ trợ game pokemon go đang hot vậy nhiều người xài asus kh dc chơi là sao làm ơn hỗ trợ dùm đi!,NEU
đồng nghiệp không giáo dục và thường xúc phạm người khác,NEG
nhưng áo hơi mỏng,NEG
fb : phạm võ,POS
tài liệu học tập rất phong phú và đầy đủ,POS
size l mà như xl,NEG
thầy rất có tâm và rất tin tưởng sinh viên,POS
tôi cảm thấy hạnh phúc khi tham gia vào chương trình đào tạo này vì đã nhận được nhiều sự hỗ trợ từ trường,POS
họ giữ được sự bình tĩnh và kiên nhẫn trong các tình huống khó khăn,POS
nặng 45kg nhé,POS
các mẹ nên cân nhắc trước khi mua hàng,NEG
hàng tuyệt vờii ạ,POS
bạn của tôi là một người hết sức năng động và hoạt bát,POS
hàbg nay gửi 1 kiểu mai gửi 1 kiểu,NEG
"bác xem lại kỹ coi phải bật wifi rồi ngắt kết nối nhé,nếu bác làm đúng là kết nối đc vs đt khác ngay ạ =)))",NEU
Nhìn tổng quan thì khá giống Oppo,NEU
thầy giảng dạy rất tỉ mỉ và sử dụng rất nhiều ví dụ minh họa,POS
âm thanh rất dở,NEG
ỏ đáng yêu,POS
shop giao sai hàng,NEG
thầy thường xuyên tạo ra các hoạt động trao đổi thảo luận và thực hành để giúp chúng tôi áp dụng kiến thức,POS
trường cung cấp cho sinh viên nhiều công cụ hỗ trợ học tập,POS
buồn ghê,NEG
để đáp ứng nhu cầu thị trường cần bổ sung thêm những kĩ năng mới trong chương trình đào tạo,NEG
giặt xong nó bị nhăn và bị rách chỗ chữ bên tay áo,NEG
còn mặc lên thì đẹp nhé,POS
per kinh nghiệm nha,NEU
không có khúc rớt dt hả :expressionless_face:,NEU
cậu bạn này có tinh thần đồng đội cao và luôn hỗ trợ ae trong nhóm,POS
anh ấy thường xuyên đánh nhau và gây rối trong lớp học,NEG
các hoạt động sinh viên thiếu tính sáng tạo và cần cải thiện hơn,NEG
chân váy bị lỗi,NEG
cặp dáng xấu,NEG
vẫn ưng vì áo đẹp :,POS
giáo trình được thiết kế dựa trên nguyên tắc giáo dục ưu tiên tính kinh nghiệm trong thực tế,POS
may dài 1 tý cho họ dễ mặc chứ may ngắn ntnay bỏ luôn uổng lắm,NEG
tội thằng per vãi,NEG
chất ok nhưng mềnh ko mặc vừa,POS
thời gian giao hàng nhanhshop phục vụ khá tốt giá cả chấp nhận được chất lượng sản phẩm tạm được,POS
áo chất ổn vải mát size m hơi dài chút giao hàng nhanh so với mình nghĩ shop tư vấn rất nhiệt tình :smiling_face_with_hearteyes:,POS
mất công đổi trả,NEG
mặc vào rất dễ thương yên tâm mua mẫu này nha rất đáng tiền,POS
kinh nghiệm của mình là ipad 4 nóng máy hơn,NEU
lm mk chờ xót ruột lun:sneezing_face:,NEU
đã hói lại còn mắt thâm,NEG
mua đồ trên mạng nhiều rồi mà lần này là thất vọng nhất,NEG
chất lượng ok với giá,POS
phục vụ kém,NEG
vải đẹp giao hàng nhanh mua 2 quần mà 1 quần quá bó hơi buồn tí nhưng sop phục vụ tốt 4 sao nha sop mình rút kn sẽ liên hệ sop tư vấn trước khi đặt hàng,POS
size 36 mà sao nhỏ quámặc chật quák thấy ghi size ở đâu?,NEU
Rất ấn tượng.,POS
thiếu 1 cáp sạc,NEG
chủ shop đc cái rep tin nhắn nhanh,POS
đẹp nhưng là áo freesize nên bạn nào nhỏ người nên lưu ý,POS
đặt 1 trắng 1 nâu đến lúc giao thành 2 nâu,NEG
loại này thun da cá ko phải loại thun mình ưng nhưng được cái lại có qà tặng giao hàng nhanh,POS
giảng viên này không đảm bảo sự hiệu quả trong việc dạy học của mình,NEG
đag bị cuồng mấy video của chế này ai có ngoài video này tag cho mình xem với nhé :face_with_tears_of_joy::face_with_tears_of_joy:,POS
áo không giống hình haizx,NEG
chất lượng sản phẩm tốt có điều phần eo hơi rộng nhưng vẫn cho shop 5,POS
thầy rất tận tâm trong việc giúp đỡ học sinh,POS
vải mặc dặm,NEG
chả bù cho con ml này đợi mãi không thấy nó về hy vọng em không bị bọn xấu bắt lên dĩa là tốt rồi :,NEG
giáo viên nhiệt tình hướng dẫn và truyền cảm hứng cho học sinh,POS
phí gì cũng cao nhất so với ngân hàg khác mà phục vụ lại tệ nhất ! sau đợt này vcb mất nhiều khác hàg !,NEG
cô ấy rất tỉ mỉ và cẩn thận trong công việc,POS
chao ban phân mêm diêt virut total không phai cua microsoft vi la ban miên phi nên vân tiêm ân nguy cơ bi virut xâm nhâp muôn may tinh smartphone đươc an toan ban vui long sư dung cac phân mêm uy tin va co tra phi đê đươc thương xuyên câp nhât nâng câp phiên ban tôt hơn,NEU
không biết đến 2021 tao có lấy được chồng không nữa :,NEG
một số bạn trong nhóm không có trách nhiệm và chỉ nghỉ ngơi khi cần làm việc cùng nhóm,NEG
chất mịn đẹp form body mặc siêu đẹp luôn ạ,POS
lạ kì thật một kì thi quan trọng như vầy mà vẫ nhầm đề được,NEG
chất lượng sản phẩm tạm được giao hàng sai mẫu,NEG
áo chất oknhưg để lại tin nhắn là 3 màu mà shop gửi nhầm toàn màu trắng :expressionless_face: đóng gói sản phẩm rất đẹp và chắc chắn,POS
anh ấy luôn đòi hỏi cao và không chấp nhận ý kiến của người khác,NEG
shop rất nhiệt tình và rep inbox siêu nhanh lần sau mình sẽ ủng hộ tiếp,POS
ưng chỉ tiếc quần chun ko có cúc thay đổi cỡ,POS
hồi nãy check dịch vụ giao hàng thì thấy có lịch bảo trì,NEU
chất lượng sản phẩm ở mức tạm được do làm light tóc chưa đều cho lắm,POS
trường tôi có tỷ lệ chỗ ngồi trong thư viện rất hạn chế điều này ảnh hưởng rất nhiều đến tiến độ của tôi trong việc học tập,NEG
mỗi lần về quê mà sắp sửa đi qua chuồng ngỗng tao phải cầm cây chổi lông gà mới đi được đấy dume quơ quơ vòng vòng cho mấy đĩ ngỗng né xa ra rồi chạy thụt lol luôn :,NEG
chất lượng sản phẩm tạm được chữ bị lỗi,NEG
may kh cẩn thận,NEG
anhchị là một người bạn tuyệt vời,POS
đại học này có nhiều chương trình học bổng giúp sinh viên nghèo học tốt,POS
giày đẹp hơn sự mong đợi,POS
per nguy hiểm quá mày ơi :weary_face::weary_face:,NEG
cho shop 2 để rút kinh nghiệm,NEG
áo chất liệu vải hơi cứng,NEG
nhìn thất vọng we!,NEG
bài giảng rất thú vị và hấp dẫn,POS
i feel that the curriculum provides a strong foundation for students regardless of their major,NEU
khuôn mặt đậm chất giải trí :slightly_smiling_face:,POS
mua 1 quan dài 1 lửng,NEG
mình ủi số nhẹ nhất nhưng vừa đặt lên đã bị cháy:,NEG
váy ngắn wa ah,NEG
thầy giảng dạy rất sáng tạo và đa dạng trong phương pháp giảng dạy,POS
fix full lun,POS
chữ in trên áo bị nhoè vải dễ xù màu áo ko phải trắng hẳn,NEG
quần bị thủng túi,NEG
nhắn tin đã đọc nhưng k thèm trả lời,NEG
đóng gói sản phẩm chắc chắn shop phục vụ rất tốt thời gian giao hàng nhanh,POS
môn học quá chi tiết và không đủ thời gian để hoàn thành,NEG
tôi rất xúc động vì sự quan tâm của cô giáo,POS
các cơ sở vật chất của trường đều được bảo trì và sửa chữa một cách định kỳ giúp tôi học tập một cách thuận tiện,POS
lần này mua nhiều hơn mà mỗi bên chỉ có 2 lằn keo,NEG
vải nóng đường nút thì qá thưa chỉ thì may ẩu tả sót qá nhiều đã zậy dat so 9 11 lai giao 10 11,NEG
mình sài con 48j6600. rất tuyệt vào mạng mạnh hơn iphone 5,POS
váy bị lỗi hở đường mai,NEG
nhưng túi quần sau nông quá nhét ví tiền ko vừa nên làm sâu thêm nữa,NEG
per chị mày đánh lộn từ đầu làng đến cuối xóm thì cần chi bọn con trai nhưng nhìn bọn nó dễ thương hén,NEU
chất vải đẹp phù hợp vs giá tiền,POS
k phải đẹp mà trên sức tưởng tượng luôn!,NEU
chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền,NEG
sinh viên này chỉ thích đổ lỗi cho người khác mà không chịu nhận trách nhiệm cho lỗi của mình,NEG
dán khó và ko khít hẳn nhưng dc cái rất dính,NEU
thầy cô giảng dạy đều là những chuyên gia trong lĩnh vực mình giảng dạy giúp tôi học được nhiều kiến thức mới,POS
nói thì nhiều vậy thôi chứ khá ưng ý!,NEU
k ngờ giao hàng nhanh thế làm bị lỗi kĩ thuật cả,POS
sao áo ko giống hình tí nào,NEG
tôi cảm thấy may mắn khi được học hỏi từ một giảng viên tuyệt vời như thế này,POS
hoang thu mua dùng tạm này có 300k,NEU
chất lượg rất tệ mới mặc đã đứt quai size 42 nhưg nhỏ bằg sz 38 áo bt mặc chật,NEG
chất liệu tạm hơi nhỏ,NEG
bạn của tôi rất dễ chịu và hòa đồng với mọi người,POS
tôi thực sự cảm thấy thích thú khi sử dụng các dịch vụ ăn uống tại trường đặc biệt là các quán ăn ngon và khỏe mạnh,POS
không đúng màu như đã chọn,NEG
tai thỏ hơi khó bóp nhưng rồi cũng quen,NEU
chất lượng sản phẩm tuyệt vời chất đẹp,POS
nhận hàng xong còn hỏi thăm nữa,POS
cầm nặng tay,NEU
42kg mặc chật trong khi drom 55 kg:slightly_smiling_face:,NEU
chất lượng sản phẩm rất kém!,NEG
giày xinh cực luôn :face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,POS
cuối cùng là hai mình ăn được ngủ được : đứa nào cũng lên vài kí,POS
đm lũ chó bán thịt lợn sán cho các cháu lũ đấy phải tìm ra và xử tử hết loz mẹ chúng mày vì lợi nhuận giết hết cả tương lai đất nước dume lũ chó chết,NEG
áo dễ thương form đẹp y hình nhưng màu ko phải đỏ đô mà giống nâu đỏ hơn,POS
áo size to nhat ma mac chat qua,NEG
mình 55kg mua 2 size,POS
mình thích chất của chiếc màu trắng hơn,POS
"Oppo đúng nghĩa hàng china, mã đẹp nhưng chất lượng kém",NEG
giảng viên này thường đến lớp học muộn và đi sớm,NEG
anh ta nhìn thường tôi chỉ vì tôi không giỏi như anh ấy,NEG
