text,label
per hồi nhỏ bị con đỉ này dí lòi lol :face_with_tears_of_joy: bị cắn bầm đen muốn thúi thịt luôn cả tháng hơn mới hết mà đươ c cái con này nuôi nó giữ nhà cửa hay có nó không sợ ma quỷ gì hết,NEU
chắc ổng chỉ ngồi 1 chỗ và để móng lên bàn nv chư tao nghĩ đi lại cũng khó,NEG
nó mới ghé nhà tao đây :,NEU
nhìn mặt là cười phọt rồi,POS
per cấm dừng đỗ đâu cụ thớt ?,NEU
đọc chả hiểu gì : mất gốc rồi :,NEG
mạng lag chưa xem được nhưng vẫn vào bình luận :smiling_face_with_hearteyes::smiling_face_with_hearteyes:,POS
em vợ có thể ngủ với mẹ còn anh thì ngủ với em :face_with_tears_of_joy:,NEU
cái giọng anh quay phim nghe ngọt quá :face_blowing_a_kiss::face_blowing_a_kiss:,POS
đẹp đôi vãi :starstruck:,POS
như con ma tơi có ngày ném cho cái cốc vào mặt thì đừng trách,NEG
ổng để móng có 1 bàn tay thôi còn bàn tay kia vẫn sạch sẽ bình thường mà các cụ cứ hỏi chùi đít đanh răng quay tay kiểu gì là sao :,NEU
chỉ thấy mất dạy,NEG
vì nó biết mày còn 2 quả thận thôi con ạ rửa mặt đi :vậy,NEG
tiền cắt tóc như kia đủ mua giày rồi :v,NEU
trên phim thôi ngoài đời thì đứa con gái uống xong ngất luôn hôm sau thì bị bán mẹ sang trung quốc,NEG
đấy cổ tích như thế có mà dân lại ngồi hết lên đầu pháp luật tai nạn tăng không ngừng nghỉ ấy chứ,NEG
nếu không có lòng yêu thương thì đừng nuôi,NEG
định mệnh gớm vãi :face_vomiting::face_vomiting::face_vomiting:,NEG
kiểu xem đứa nào thắng !,NEU
èo ngọt quá đi,NEG
lấy vợ xong bị tàn phá là có thật :grinning_squinting_face: béo vãi_chưởng,NEU
nếu người ta sai thì gọi công an xử lý còn không thì bạn không có quyền nhé,NEU
t thề hồi nhỏ qua nhà ông hàng xóm vá xe tao bị con ngỗng dí chạy xúc quần quanh nhà ổng vừa chạy vừa la làng tới giờ nhớ lại vẫn còn hãi :anguished_face::anguished_face::anguished_face:,NEU
nó bướng vãi cứ làm theo ý mình,NEG
nghe như hát trầu văn,NEU
đúng rồi mà kệ nó tao đéo quan tâm chụp cho ai thì chụp,NEG
nhà có người già vui thật nhỉ :rolling_on_the_floor_laughing::thumbs_up:,POS
tao nấu củi chưa nấu bằng rơm bao giờ :sleepy_face:,NEU
bếp dầu trước kia tôi đã thuờg dùng,NEU
ngọc ngọc đồng nghiệp tốt,POS
đời tao ghét con súc sinh này vãi nhiều khi tao tự vấn tao làm gì sai mà mỗi lần tao đi qua nó là y như rằng tao phải chạy như chó chứ không thể nào hiên ngang đi 1 cách như người bình thường,NEG
ờ phải rồi nói hay lắm đến lúc nó đậu trước cửa nhà mình cả ngày xem có nhảy lên như khỉ đỏ đít không ?,NEG
tạm biệt sếp và mong sớm có ngày sếp quay lại,NEU
tao dễ thương nhưng vẫn ế đây này mơ mộng ít thôi,NEU
má dume cười ỉa :,POS
bà mẹ tháng cô hồn nghèo rớt mồng tơi mà cứ chiếu phim tiền đâu mà coi trời oi là troi,NEG
cái này nó giống câu em ăn cơm chưa vãi,NEU
bị rồi nè : mua 6 ly rớt hết 4 ly,NEG
đây là 1 câu chuyện buồn đó đừng có haha nha per,NEG
chảy cả nói chuyện mắt,NEU
là tôi tôi cũng tát vỡ mồm nó,NEG
per ngôn tình luôn ở quanh ta nhưng nó đéo đến với chúng ta :smirking_face:,NEG
rồi lỡ ai có bầu mà đi qua không biết nhảy kiểu gì nữa :face_with_tears_of_joy::face_with_tears_of_joy:,NEU
nghe mát lòng mát gan thế ?,POS
tao đang xem cái gì vậy,NEG
sợ đến lúc đó muốn lấy vợ phải sang nước khác nhập khẩu về quá,NEG
nhiều khi cũng muốn chọc cho người yêu giận nhưng mới nhớ ra mình đéo có người yêu :relieved_face:,NEU
nguy hiểm thật,NEG
ok hay quá dùng điện này thôi,POS
ơ tao đang mơ :starstruck:,POS
chủ tịch rả vờ ngu và cái kết đừng bao rờ khinh thường người khác :face_with_tears_of_joy::face_with_tears_of_joy:,POS
per ăn tết xong cần cây cầu này để giảm cân :grinning_squinting_face::grinning_squinting_face:,POS
loại dâm ô nam sinh này cần phải tử hình để làm gương cho người khác,NEG
: 1 phần của bài quyền là phải gẫy gậy và té sấp mặt luôn để đỡ bị đối phương đâm lòi phèo,NEU
chắc chắn người pháp sẽ khôi phục lại được tin là như thế,POS
per á đông có đồng nghiệp như hiệp suốt ngày rủ đi vệ sinh cùng ghê vãi,NEG
đm nhìn ngầu vãi,POS
chuẩn luôn khi ở công tình yêu toàn là các anh chị em đồng nghiệp tốt he he,POS
với tôi là gia đình và sự hận thù,NEG
người ta gọi là ngu mà cứ đâm đầu vào đấy :,NEG
tỉnh táo đi em !,NEU
bếp dầu thời bao cấp,NEU
có cái bệnh này nữa hả trời,NEG
agribank thu nhập bằng phong phì thì bố thằng nào biết được mà cập nhật,NEG
crush ai thì cờ rớt chứ đừng cờ rớt mấy mẹ bán hàng online với làm bất động sản chúng mày nhé :3,NEG
nhà tao cũng gần mà tao không bao giờ dám đi đêm,NEG
kiểu gì chả chết ? đá to như kia thoát sao nổi ?,NEG
không muốn huhu,NEG
ông trời cho mình lũ bạn cờ hó quá ấy mà :,NEG
dự định tao là 28 nhưng giờ mà có bồ là bắt cưới luôn chớ sợ ế haha,POS
giỏi thiệt nể giọng ở tao khó z mà ông này nói được giỏi :beaming_face_with_smiling_eyes:,POS
chọn cây đẹp đẹp rồi để các bạn trẻ đổ xô đến vì hiếu kỳ lại gây tắc đường à dume,NEG
biết là đau lòng nhưng sao bản thân vẫn muốn biết nó,NEG
per mang võng ra không lại tủi không thể ngồi,NEG
đóng của trường đi bắt bỏ tù loai người xấu xa : ham lợi nhuận : lừa đảo phụ huynh lấy tiền,NEG
như 1 canh bạc ấy nhỉ,NEU
chợt nhận ra mình chưa từng thích thầm ai trong lớp,NEU
cây này quê tao nhiều lắm nhé mùa này đi rừng hay gặp nhiều này,NEU
dume mặc dù tao rất yêu chó nhưng tao cũng sợ chó nữa :,NEU
không biết khuyên thế nào nhưng chỉ cần bình tĩnh 1 xíu dù gì thì cũng đừng tự sát đời người chỉ sống 1 lần thôi,NEG
tao bực mày lắm rồi đấy,NEG
crush tao mất rồi,NEG
cái thứ tình yêu bọ xít :,NEU
ngày xưa nhà nuôi mấy con điên này cái giọng thì đã khó nghe thì chớ suốt ngày ngoạc ra hễ về đến nhà là thấy giọng bọn n đầu tiên xong cho ăn rõ ràng là cho n ăn đàng hoàng mà đến n 1 lần bị n mổ với đuổi bợt mạng chốt là tao ghét cái bọn nì dã man ám ảnh cả 1 tuổi thơ : cái thứ yêu nghiệt,NEG
cặp này lầy mà dễ thương,POS
per mặc dù biết ngôn tình tàu khựa toàn xạo chó nhưng cầu hôn có não thật,NEU
đừng so nó với chó vì chó nhà tao cũng từng bị nó cắn rồi :sneezing_face: nó đéo sợ bố con thằng nào cả,NEG
địt mẹ mấy thằng nhà quê,NEG
vãi chả phơi hết tim gan phèo phổi,NEU
cảnh thì dõ đẹp mà nhìn nước ô nhiễm quá,NEG
thích nấu lúc nào cũng được,POS
mấy con đĩ xạo lồn tao thấy mà tao tức á chia bè phái ra làm rầm rầm rộ rộ,NEG
cái chứng minh hình kia dễ vãi cứ vẽ hình lên bài xong người chấm điểm người ta thấy là biết chứ sao :,POS
đm quả gật đầu quả quyết vãi :face_with_tears_of_joy:,POS
ho mà vỡ xương kể ra trên đời lắm chuyện lạ vãi,NEU
bốc toàn trúng may mắn lần sau,NEU
nước tớ nhiều thành phần hãm lồn thế đấy các bạn ạ tớ gặp là tớ còn ghét nữa là các bạn nước ngoài,NEG
cẩn thận móc túi trộm nhé anh chị em,NEG
đoạn cuối yêu mún chết,POS
hahahaha,NEU
cuộc đời bà đã nấu hơn 50 nồi bánh chưng rồi nhưng bà chưa bao giờ thấy ai cắt tóc ngắn đi mà xinh như thế này các cháu ạ,POS
mày vã quá rồi đấy sang lên chứ :face_with_rolling_eyes:,NEG
e ấy đang khóc nhưng vì hàm răng không thể thụt vào nên mọi người nghĩ là em đang cười :,NEU
per ôi cái bếp một thời chinh chiến,NEU
vl mồm thì chửi người ta nhem nhẻm ra xong cứ bảo người ta mất dậy : chị kia đã chửi được câu đéo nào đâu mà nó cứ bảo mất dậy đâm hỏng xe người ta xong còn đòi đọ lồn : bố mày lậy phải tao là tao sút cho tung con mẹ mày cái lồn già lên rồi cho mất dậy cả thể cứ cậy đẻ 5 lứa rồi lồn rộng mép dài ra đường bắt nạt đứa lồn bé hơn,NEG
trời mẹ phim gì vậy thớt ơi cười ná thở,POS
nhưng công nhận nhìn ngáo cỏ yêu thật,POS
ăn mà không biết dọn,NEG
tao được thấy nói chuyện mắt của bố tao khi tao bệnh và khi tao lấy chồng,NEU
mày ăn cứt hay sao ngu thế hả,NEG
chia buồn với gã lưng gù :sad_but_relieved_face::crying_face:,NEG
tao đã từng viết như thế này bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,NEG
tác phẩm nghệ thuật chất lượng cao hiếm hoi của điện ảnh việt nam nhưng không được công chúng quê nhà đón nhận,NEG
thực ra em mới đang phải là sự lựa chọn chứ không phải là người được lựa chọn đâu :relieved_face:,NEU
per trong vòng 4 tháng chắc anh chụp hơn trăm tấm huhu sợ quá :face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::crying_face::crying_face::crying_face:,NEG
tui ở tuy hòa phú yên mà chả nhận ra luôn,NEU
có ai lần đầu bắn kéo ngược ra phía trước đạn bay vào mặt giống tao không đau điếng,NEG
cô gái này thật dễ thương anh cứ nhắm mắt làm đại một lần thôi mà :face_with_tears_of_joy::face_with_tears_of_joy:,POS
mới ra mà nắm bắt nhanh thế,POS
chị thích con gái mạnh mẽ cá tính,POS
tô tao nhất là chết luôn đi ko chết sau này lại ngáo kéo theo người kha c thì khổ,NEG
cho bỏ cái ngu đậu xe ẩu tả,NEG
buôn bỏ nhưng tình cảm ko thuoc về mình nua bat đầu kiem tiên,NEG
thanh diễm giờ tao hiểu tại sao cứ sáng vô là tao trông tới đi về đầu tuần trông tới cuối tuần và đầu tháng trông tới cuối tháng rồi :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::face_with_hand_over_mouth:,NEU
người gì đâu mà dễ thương quá chờiiiii,POS
nhìn mặt nó nhăn nhó khó chịu vãi,NEG
nhưng sạn quá ma mà sao lúc đầu có bóng của cánh tay vậy ?,NEG
đừng tưởng nó nói yêu mày là yêu mày thật :,NEG
vì những thành phần như bạn mà page cứ phải khoá bình luận cho trong sạch đấy thật là giông bão :relieved_face:,NEG
thân gửi mấy má bán combo quà độn xốp với mấy cha có ý định tặng :face_with_tears_of_joy::face_with_tears_of_joy:,NEG
t đi lộn lớp rồi,NEU
per la liếm cả ở trong này hả,NEU
chuẩn bị prayforparis thôi 23 tuần kể từ khi phe áo vàng làm loạn rồi mà vẫn chưa dẹp được,NEG
ở dơ vãi _,NEG
sinh viên năm 3 rồi nhưng vẫn chưa định hướng ra trường làm cái giống gì đây :,NEG
cái máy nghe nhạc nè,NEU
ra xong bảo anh ý ship em về nhà luôn được không xe em bị hỏng mất tiêu rồi,NEU
y tế chăm sóc sức khỏe lương nhiều vậy sao,NEU
t đu theo thôi :v tao biê tao thư anh no la shipper,NEU
các bác bình luận ở đây cũng có khác gì họ đang ngồi chửi nhà nước không,NEG
con nghiệt súc này mỗi lần tao đi đá bóng là 2 vợ chồng nó dí theo cắn bầm hết chân thứ này thù dai kinh khủng chiều nào nó cũng khởi động cho tao trước khi đá bóng con mẹ nó giờ tao lớn rồi tay nghề nấu nướng cũng không tệ gặp mà dí theo là xác định tao quay nó vàng ương luôn,NEG
nấu kiểu này ngon lắm luôn :face_savoring_food::face_savoring_food:,POS
per thích quáaaaa,POS
mấy ai chứng minh được điều đó :smiling_face_with_hearteyes:,NEU
thằng ben thật tội nghiệp,NEG
yêu quá nè nè,POS
có ai như tao không chả thích đi đền chùa vì nhiều lí do ?,NEU
tiền bạc là phù du nhiêu đó cho luôn :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,NEU
mong anh có thể đạt được ước mơ của mình cố lên,POS
ai muốn đi thái hè này với tôiii nào cũng chim ưng phết đấyy :,POS
má nó điên đến mức này rồi à,NEG
muối nhà mày mua chỗ khác rồi hay s thiếu mặn z :,NEG
con gái con đứa thứ gì vô duyên không mặc cả quần lót,NEG
bếp dầu chứ có gì mà không biết,NEU
uiiiii hay vì n đổ ra sàn mà n đổ đầy mồm thì pheee,POS
ngáo là có thật luôn này,NEG
tao đã bị nó làm cho lầm tưởng rồi tao thật ngu ngốc _,NEG
cái kết xàm lông thiệt :,NEG
bọn nè phạt nặng,NEG
đẹp trai thật,POS
tao thấy buồn cười vãi :,POS
không pha i ki thi ma gơ mày vãi,NEG
mấy góc cầu bị bể là thành quả của mấy đứa mập chân ngắn để lại à,NEG
lũ bảo vệ nhìn vô dụng nhỉ :v quanh đó có gì xảy ra còn del biết thì làm bảo vệ làm cái gì ?,NEG
trải qua một cuộc bể dâu rồi bể ong ? lót dép hóng :v,NEU
per chắc tao nên làm quả móng chân xoắn ốc dài nhất thế giới :,NEU
tui nhớ anh quá à :,NEG
per ít bửa đi coi trailer thấy hấp dẫn quá,POS
ai cũng vậy thôi con rắn mình đánh nó thì nó chạy chứ làm quá thì nó cũng quay đầu lại cắn đó là quy luật cuộc sống đừng thấy tao im mà làm tới,NEG
mang anh này về nhà luôn được không :smiling_cat_with_hearteyes:,POS
cả tuổi trẻ bỏ công cày có cơ ngơi ổn định r về già con cháu đuổi ra đường bắt đầu 2 bàn tay trắng đời :grinning_face_with_sweat::grinning_face_with_sweat:,NEG
chỉ cần đủ quan trọng họ sẽ làm tất cả những gì bạn thấy vui,POS
thì nhìn đám học sinh trong lớp là biết cô dạy kiểu gì rồi đấy,NEG
hiện tại mình chưa người yêu bạn nam nào chưa có người yêu thì lo cua mình đi nhá đến khi mình có người yêu rồi thì đừng hối hận đấy huhu,NEU
cứ thấy cute cưng cưng sao á có ai thấy giống per như tao không ?,POS
? tpbank đang ở đâu thế kia ? sao lương mình thế này,NEG
má thằng phi đen có gấu ngon phết vậy mà nó nở lòng bỏ con ta chạy trước tao đéo bít bao công mà lấy bạch tuyến đẻ ra cái gióng gì nửa,NEG
